depth_tag;target;algo;params;ok;reason;n;k_used;cv_group;rmse;rmse_std;r2;r2_std
dados_1020;n_espigas_com;ridge;"{""alpha"": 0.1}";True;;108;3;parcela;17.89833042496303;8.416094530689445;0.9999172887216897;5.5437205774136965e-05
dados_1020;n_espigas_com;ridge;"{""alpha"": 1.0}";True;;108;3;parcela;155.40927136386327;74.5534955055626;0.9937880642617545;0.004257611271475513
dados_1020;n_espigas_com;ridge;"{""alpha"": 10.0}";True;;108;3;parcela;804.8395438802044;381.0540837351587;0.8382614015304175;0.11293427696328531
dados_1020;n_espigas_com;ridge;"{""alpha"": 100.0}";True;;108;3;parcela;2148.543252431937;687.1890720992667;0.04237321341778973;0.4548931386689309
dados_1020;n_espigas_com;rf;"{""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;1112.787915534922;309.3677674716796;0.7540556887097823;0.08053033786535542
dados_1020;n_espigas_com;rf;"{""max_depth"": null, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1079.1614858658188;288.9624405541365;0.770650272802898;0.06425655408790552
dados_1020;n_espigas_com;rf;"{""max_depth"": null, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;1074.207571475377;262.30725166243394;0.774286520095229;0.04175612290886081
dados_1020;n_espigas_com;rf;"{""max_depth"": 3, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;1157.5626995299426;318.1956597166296;0.7322449291298442;0.08949398760832375
dados_1020;n_espigas_com;rf;"{""max_depth"": 3, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1110.998454853152;275.59775772070356;0.7553799315588083;0.06115977944340509
dados_1020;n_espigas_com;rf;"{""max_depth"": 3, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;1089.9858397563373;257.2719519823866;0.7670472509857483;0.039358395503802344
dados_1020;n_espigas_com;rf;"{""max_depth"": 5, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;1103.6672866594351;304.73530840606645;0.7589369830113721;0.0757466397303691
dados_1020;n_espigas_com;rf;"{""max_depth"": 5, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1079.6644439058123;285.1505055431291;0.7703108176707717;0.06260087335092165
dados_1020;n_espigas_com;rf;"{""max_depth"": 5, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;1074.207571475377;262.30725166243394;0.774286520095229;0.04175612290886081
dados_1020;n_espigas_com;rf;"{""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;1113.1595078713976;309.7510433342531;0.7538771626194153;0.08076242055665137
dados_1020;n_espigas_com;rf;"{""max_depth"": 8, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;1079.1614858658188;288.9624405541365;0.770650272802898;0.06425655408790552
dados_1020;n_espigas_com;rf;"{""max_depth"": 8, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;1074.207571475377;262.30725166243394;0.774286520095229;0.04175612290886081
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;968.7086698018464;383.2363779835227;0.8183880756854945;0.09111134740001585
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;1038.8344266515135;329.72925458680305;0.7896248641327531;0.07808312409098211
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;968.0898091279774;382.7603309437586;0.8186253776202258;0.09091357885145926
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;1038.6379991636115;329.5938059705185;0.7897026069885463;0.07802556837559209
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;968.0895466305523;382.7601257448344;0.818625480884227;0.09091348567741003
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;1038.6379734803695;329.5937877309658;0.7897026172025466;0.07802556045745782
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;947.7033605932733;366.73081761211813;0.8268418595876637;0.08276563218130135
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;1047.4366037411774;278.7899118766824;0.7869814666150564;0.04744307031536921
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;947.7003010482334;366.7283880258701;0.8268430199656361;0.08276459810729717
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;1047.4361595833507;278.78961692995375;0.7869816393942485;0.04744295157851653
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;947.700301048072;366.7283880256267;0.8268430199657102;0.08276459810716738
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;1047.4361595833507;278.78961692995375;0.7869816393942485;0.04744295157851653
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;946.8253690763948;363.65754578373856;0.827081811612865;0.08207201421049526
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;905.3678166572357;274.07089645263517;0.8448514359422775;0.03207287159245337
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;946.821149253819;363.6635475250335;0.8270832775399821;0.08207378958594114
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;905.3678166308524;274.0708964373415;0.844851435951079;0.03207287158679293
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;946.8210825689144;363.66364465741304;0.8270833006210632;0.08207381859360462
dados_1020;n_espigas_com;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;905.3678166308524;274.0708964373415;0.844851435951079;0.03207287158679293
dados_1020;peso_espigas;ridge;"{""alpha"": 0.0}";True;;108;3;parcela;224.78604049482342;39.92577541697473;0.805316102297733;0.10010009804005911
dados_1020;peso_espigas;ridge;"{""alpha"": 0.01}";True;;108;3;parcela;224.81817609455916;39.82309156938488;0.8054139467072043;0.0997233110896347
dados_1020;peso_espigas;ridge;"{""alpha"": 0.1}";True;;108;3;parcela;225.14461435839988;38.9172845959134;0.8061985623306785;0.09640108463897726
dados_1020;peso_espigas;ridge;"{""alpha"": 1.0}";True;;108;3;parcela;230.79578026803543;33.16298189301926;0.807014849759713;0.06894212623273606
dados_1020;peso_espigas;ridge;"{""alpha"": 10.0}";True;;108;3;parcela;306.79246836217106;102.61724269334367;0.6641823780136148;0.17040243234160293
dados_1020;peso_espigas;ridge;"{""alpha"": 100.0}";True;;108;3;parcela;610.2507805003033;223.5573268787942;-0.28790999473887824;0.7047862836806432
dados_1020;peso_espigas;rf;"{""max_depth"": null, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;446.6618496754333;93.5156549527822;0.2912589891101285;0.22641697587458018
dados_1020;peso_espigas;rf;"{""max_depth"": null, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;449.43077368630446;95.84727085617239;0.2801630229297392;0.23706119527129624
dados_1020;peso_espigas;rf;"{""max_depth"": null, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;453.0035254570871;84.17871147614254;0.2714533249861543;0.21571812486010092
dados_1020;peso_espigas;rf;"{""max_depth"": 3, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;462.83912758504056;90.04420027604216;0.2229141604947936;0.2675567087272932
dados_1020;peso_espigas;rf;"{""max_depth"": 3, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;464.31612809575273;93.38515178425519;0.21524050093070324;0.27827383596635286
dados_1020;peso_espigas;rf;"{""max_depth"": 3, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;455.27905992987735;79.66168383854027;0.2567487628361652;0.23028206152815717
dados_1020;peso_espigas;rf;"{""max_depth"": 5, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;446.3328055493618;91.34015138711972;0.2925681636676333;0.22205596178545564
dados_1020;peso_espigas;rf;"{""max_depth"": 5, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;446.7682350293682;92.88561401133933;0.28895528932688497;0.22975291259826494
dados_1020;peso_espigas;rf;"{""max_depth"": 5, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;453.09646673588514;84.28857987122556;0.2711571475141568;0.21592187415747582
dados_1020;peso_espigas;rf;"{""max_depth"": 8, ""min_samples_leaf"": 1, ""n_estimators"": 600}";True;;108;3;parcela;446.5637229884772;93.43835799975678;0.29152474084640795;0.2263233779409371
dados_1020;peso_espigas;rf;"{""max_depth"": 8, ""min_samples_leaf"": 2, ""n_estimators"": 600}";True;;108;3;parcela;449.4539357413342;95.8845032565644;0.2800778746027531;0.23716258183701697
dados_1020;peso_espigas;rf;"{""max_depth"": 8, ""min_samples_leaf"": 4, ""n_estimators"": 600}";True;;108;3;parcela;453.0035254570871;84.17871147614254;0.2714533249861543;0.21571812486010092
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;443.9515440677912;70.1606382475621;0.3125082659563602;0.15902649969880947
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;437.3980338310669;95.49272008662118;0.33953328619710327;0.17809992607481126
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;442.71374243752797;69.77861797492999;0.3167514110465564;0.15711309474673774
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;436.65562882466537;94.38232812136886;0.3419175825515491;0.1748010795384065
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;441.8010855528176;69.17220030376195;0.31919316528108566;0.15775950205291292
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;436.67004571721424;94.35433969001453;0.3419159787302748;0.17461920090463504
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;464.29683888814367;85.23677176182166;0.25751650594545955;0.15660855241306065
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;436.63631512519015;90.10359652812436;0.3368054534513396;0.17964018936508122
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;462.5397038694197;83.74021194151304;0.26278864457677303;0.15430120223532295
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;436.86854447357626;90.26627564039356;0.3361254165287934;0.17999752278888023
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;463.02640980167706;83.98786149616045;0.2612045836895276;0.15506413139990033
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.05, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;436.8646213204632;90.25864012977597;0.3361354413263245;0.179985417596778
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 300}";True;;108;3;parcela;445.3019277080222;75.7942729166394;0.31595449995525676;0.13837688837446385
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 300}";True;;108;3;parcela;428.7800749812241;81.26099331692471;0.35942325077022286;0.16267587445421508
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 600}";True;;108;3;parcela;444.6163121191907;75.30101164483129;0.3177822776748583;0.13865316073327555
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 600}";True;;108;3;parcela;428.80214980208643;81.28929348882198;0.35934211417188205;0.16277925474980057
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.08, ""max_depth"": 2, ""n_estimators"": 900}";True;;108;3;parcela;444.6200819000317;75.29677932776502;0.31776909093052286;0.13865881605034372
dados_1020;peso_espigas;gbr;"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 900}";True;;108;3;parcela;428.8008477296933;81.28734379735789;0.35934716319873367;0.16277189121824118
